comment_id,username,comment_date,time_delta_since_upload,message
ct_98,BONGTOWER Psychedelic/Stoner/Doom,2022-06-05 21:48:40.887318,20:34,hell yeah
ct_99,Johann_Caspar Baumgartner,2022-06-05 21:48:52.173858,20:46,@ Sound wird eher SCHLECHTER als besser!!! :weary_face:
ct_100,HADES MIGHTY GAMING,2022-06-05 21:49:03.539588,20:57,Blz to the wallz :fire::fire:
ct_101,So͛f͛i͛a͛ La͛ro͛cq͛ue͛,2022-06-05 21:49:17.780030,21:11,🤷🏻‍♀ ni idea. yo lo ví justito al vídeo
ct_102,German Cuevas,2022-06-05 21:49:23.202148,21:17,"yo tuve la oportunidad aca en Arg pero no pude al final jaja ya vendran, lo se :red_heart:"
ct_103,Xell27,2022-06-05 21:49:29.265322,21:23,Yeah!! Bring it on! Classic Sound buy me! :grinning_face:
ct_104,Lars Rockit,2022-06-05 21:49:42.283347,21:36,WDR streamt mit einem 56k Modem. Old school to the max....
ct_105,Fábio Mol,2022-06-05 21:49:46.191030,21:40,Dus mió! :sign_of_the_horns:
ct_106,ONeill,2022-06-05 21:50:00.635022,21:54,"Before Anthrax, before Mettalica, there was Accept"
ct_107,Леня Романюк,2022-06-05 21:50:08.074520,22:02,best
ct_108,Johann_Caspar Baumgartner,2022-06-05 21:50:10.309646,22:04,@HADES MIGHTY GAMING : Stand 4 What U R ( which album ?!? - without duckduckgo...) 
ct_109,XMETAL_GAMERX,2022-06-05 21:50:16.594708,22:10,live?
ct_110,MetalDU,2022-06-05 21:50:24.701161,22:18,Haha Oldschool Stream
ct_111,♡íris♡,2022-06-05 21:50:33.945294,22:27,Yes live 
ct_112,So͛f͛i͛a͛ La͛ro͛cq͛ue͛,2022-06-05 21:50:43.093613,22:37,yo también soy de Argentina bs as
ct_113,0btx0,2022-06-05 21:50:50.172420,22:44,ich brauch nen nietengürtel D: 
ct_114,HADES MIGHTY GAMING,2022-06-05 21:50:56.479612,22:50,Johan i just joined the live stream haven’t heard that song 
