comment_id,username,comment_date,time_delta_since_upload,comment_text
ct_38,@SerafinaMoon,2018-09-05T15:01:30+00:00,"19 days, 17:23:40",Can't wait to hear them live in October.Ich freu mich sehr auf das Konzert in Wiesbaden! \m/
ct_39,@garotofromhell5412,2018-09-05T01:06:55+00:00,"19 days, 3:29:05",Meu sonho é ver Powerwolf e Sabaton na mesma noite. Duas bandas incríveis em estúdio e ao vivo!
ct_40,@Dicktopus,2018-09-04T16:12:31+00:00,"18 days, 18:34:41",a man in the tank
ct_41,@ThePowerCycler,2018-09-03T20:02:04+00:00,"17 days, 22:24:14",Saugeil!!!
ct_42,@edimaiden1,2018-09-01T15:49:40+00:00,"15 days, 18:11:50","Geile Performence,Geile Band !!!!!!!!"
ct_43,@catherinejeannotte8295,2018-09-01T05:26:46+00:00,"15 days, 7:48:56",Love this video.🎬🎼💜🌹
ct_44,@andysteele5707,2018-08-31T21:20:13+00:00,"14 days, 23:42:23",Powerwolf are fantastic
ct_45,@SagnolTheGangster,2018-08-31T15:53:22+00:00,"14 days, 18:15:32",Thanks a lot! Waiting for more tours on the Europe!
ct_46,@РабочийЧеловек-э8е,2018-08-31T11:31:37+00:00,"14 days, 13:53:47",Группа СУПЕР.  Таланты .Я б сходил   на их концерт         но не по карману  жаль.
ct_47,@menezes_01,2018-08-31T00:49:03+00:00,"14 days, 3:11:13","More, plz 😎"
ct_48,@cjb5192,2018-08-30T20:25:21+00:00,"13 days, 22:47:31",Still waiting for a North American tour 😔
ct_49,@amoap603,2018-08-30T19:03:48+00:00,"13 days, 21:25:58",\m/ my favorite band!
ct_50,@marcomendicino3997,2018-08-30T15:20:08+00:00,"13 days, 17:42:18",Not Attila's best performance. They're still great anyway!
ct_51,@clebersondepaula81,2018-08-30T01:51:03+00:00,"13 days, 4:13:13",🤘🇧🇷BR na área meu.
ct_52,@Веселыйвикинг-ъ5л,2018-08-29T19:52:54+00:00,"12 days, 22:15:04",ОХУЕННА
ct_53,@LeonardoLopez-wu1dy,2018-08-29T15:48:33+00:00,"12 days, 18:10:43",36:49 Cojones!
ct_54,@CarlosACaballeroYunis,2018-08-29T03:11:21+00:00,"12 days, 5:33:31",we are the ones who see no tomorrow !!!!!!
ct_55,@franciscozarzosogil9075,2018-08-27T20:51:37+00:00,"10 days, 23:13:47",The snare sounds worse than Ulrich snare in St. Anger.
ct_56,@unschulddirk9518,2018-08-27T19:39:40+00:00,"10 days, 22:01:50",Einfach nur gigantisch! POWERWOLF!
ct_57,@ВасяАлександров-й1п,2018-08-26T21:24:48+00:00,"9 days, 23:46:58",По нотам мажет периощически...
ct_58,@SuperKenny360,2018-08-26T11:31:13+00:00,"9 days, 13:53:23",Richtig geil War es dort :D  das Feeling werde ich nicht mehr so schnell vergessen :D  2018 war mal wieder richtig geil :D  und die Freude auf 2019 ist jetzt nur umso größer :D
ct_59,@markbro4427,2018-08-26T10:11:41+00:00,"9 days, 12:33:51",Thank You for posting....great show.
ct_60,@manifa33,2018-08-25T22:51:29+00:00,"9 days, 1:13:39",Amazing gig!
ct_61,@talocan1986,2018-08-25T15:39:33+00:00,"8 days, 18:01:43","War letztes Jahr schon auf einem Konzert von denen und dieses Jahr Oktober selbstverständlich wieder! Aber wie kommt man auf Pseudonyme wie Attila Dorn und Falk Maria Schlegel????? Greywolf, ok, bietet sich ja bei den Wölfen an, aber Falk Maria Schlegel? Wie kommt man auf so einen Namen?? Jedenfalls einfallsreicher, als sich nach irgendwelchen Bösewichten aus Herr der Ringe oder irgendwelchen Dämonen zu benennen."
ct_62,@adilacali6392,2018-08-25T12:19:55+00:00,"8 days, 14:42:05",They are absolutely amazing!🤘🏻🤘🏻🤘🏻
ct_63,@rodrigocastro3139,2018-08-23T21:19:54+00:00,"6 days, 23:42:04",Salve Brazil..
ct_64,@kleever1967,2018-08-23T16:48:11+00:00,"6 days, 19:10:21",very good
ct_65,@Denwan-t5j,2018-08-23T08:25:22+00:00,"6 days, 10:47:32",Почему Snare так выпирает?
ct_66,@arnolddittmar9494,2018-08-22T18:43:23+00:00,"5 days, 21:05:33",💪❤💪
ct_67,@ИванБакастов-х6ж,2018-08-21T10:39:11+00:00,"4 days, 13:01:21",Пипец. Полтора часа одну и туже песню играть. Я бы так не смог.
ct_68,@peratattica,2018-08-21T09:05:18+00:00,"4 days, 11:27:28",The crowd and the sound.They were the worst part of this live
ct_69,@Tanja360Grad,2018-08-21T07:34:30+00:00,"4 days, 9:56:40",🤘🤘🤘😍👅👍👍👍
ct_70,@metalmaniac9429,2018-08-21T03:07:27+00:00,"4 days, 5:29:37",Thanks
ct_71,@Juanheco16,2018-08-20T23:30:12+00:00,"4 days, 1:52:22","I'm disappointed! Where is my ""killers with the cross""? Or my ""Sacred and Wild""? :("
ct_72,@erikadeoliveira42,2018-08-20T16:10:04+00:00,"3 days, 18:32:14",🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘
ct_73,@metullica,2018-08-20T15:28:51+00:00,"3 days, 17:51:01",Schlager Metal vom feinsten
ct_74,@weaselbuttercup205,2018-08-20T07:45:51+00:00,"3 days, 10:08:01",Замечательное выступление! Вот бы хоть раз быть на их выступлении в реале...( От Москвы далеко живу =_=Да и билеты на самолет дохрена стоят...
ct_75,@juans9703,2018-08-20T07:41:10+00:00,"3 days, 10:03:20",It's a pitty the drums sound quality is so so. But you get used to it in a couple of songs. Great stream. Thanks!!
ct_76,@xXDarkXx92,2018-08-20T00:02:52+00:00,"3 days, 2:25:02","Ich hatte die Ehre Live Dabei gewesen zu sein und wie Attila eingangs korrekt sagte: Scheiße war das geil! Die Wölfe machen einfach bei jedem Auftritt so unendlich viel Spaß, ich kann es kaum erwarten sie erneut auf dem Breeze erleben zu dürfen!"
ct_77,@lunardesolation,2018-08-19T19:59:12+00:00,"2 days, 22:21:22","Legendär. Die Band war sowieso geil, das Publikum hat es aber einfach nur perfektioniert. Eines der besten Konzerte, bei denen ich je war."
ct_78,@АлексКупер-г5к,2018-08-19T19:07:07+00:00,"2 days, 21:29:17","Концерт просто топовый!!,"
ct_79,@lorejimenez8936,2018-08-19T17:46:46+00:00,"2 days, 20:08:56",The sound is amazing. Thanks from Colombia. Viva Powerwolf!
ct_80,@litur96,2018-08-19T17:30:43+00:00,"2 days, 19:52:53",Ich war Live dabei. Einfach super! Attila´s Stimme Live ist einfach der Hammer. Jedem der auf Powermetal steht nur zu empfehlen ^^
ct_81,@sick_nik9907,2018-08-19T16:46:18+00:00,"2 days, 19:08:28",Sound war live besser. 🤘🏻
ct_82,@ericperfumo2012,2018-08-19T14:55:50+00:00,"2 days, 17:18:00",Long live to POWERWOLF 🤘🐺🤘!!!!!
ct_83,@MrBullzMAN,2018-08-19T12:39:16+00:00,"2 days, 15:01:26",Absolut Klasse Auftritt !! Hat richtig Spass gemacht !!!!!!!!!
ct_84,@timogreen6209,2018-08-19T12:37:44+00:00,"2 days, 14:59:54","Powerwolf war richtig geil, die Menge hat geil mitgefeiert!Super Stimmung!! Danke für die epische Show ! \../Aber an den Typen der mir mein Horn aus der Tasche gezogen hat und damit abgehauen ist: DU bist ein ARSCHLOCH!!! Solche Menschen braucht man nicht aufm Breeze."
ct_85,@JudasZensur,2018-08-19T10:06:29+00:00,"2 days, 12:28:39",Thank's from France <3
ct_86,@eMKayrockt,2018-08-19T09:41:51+00:00,"2 days, 12:04:01",Großartig... Ganz Großartig. Vielen Dank Rockpalast!!!Powerwolf ballern einfach genial rein!!!! \m/ ^v^\m/
ct_87,@stereoyogurt,2018-08-19T09:24:28+00:00,"2 days, 11:46:38",piace of SHIT
ct_88,@schwarzehummel9741,2018-08-19T07:28:01+00:00,"2 days, 9:50:11",😎🤘🎵🎶
ct_89,@emmanuelljuan7875,2018-08-19T02:25:17+00:00,"2 days, 4:47:27",llega ha bolivia me gusta  quiero llega ha Bolivia cuiadad santa cruz
ct_90,@АндрейГорх-б5ь,2018-08-19T01:10:26+00:00,"2 days, 3:32:36","Отличьная группа, музыка огонь, а вокал выше всяких похвал, респект огромный"
ct_91,@hectoradriangarciaalanis1890,2018-08-18T23:15:09+00:00,"2 days, 1:37:19","MÉXICO, MÉXICO"
ct_92,@alfonsedente9679,2018-08-18T19:26:37+00:00,"1 day, 21:48:47",Music video or concert... please keep the keyboard guy away from the camera!
ct_93,@ginny3001,2018-08-18T17:59:26+00:00,"1 day, 20:21:36",fucking awesome!
ct_94,@АндрейМороз-э4о,2018-08-18T17:14:18+00:00,"1 day, 19:36:28",Всё классно респект 👍👍👍👹
ct_95,@AJB2K3,2018-08-18T16:38:27+00:00,"1 day, 19:00:37","@WDR Rockpalast, Thank you for streaming this as it allowed those of us who couldn't attend to enjoy !@WDR Rockpalast, vielen Dank für das Streaming, denn es hat denen von uns ermöglicht, die nicht teilnehmen konnten!"
ct_96,@jlkbbk2003,2018-08-18T15:12:15+00:00,"1 day, 17:34:25","These bands always sing in English because while everyone seems to hate and make fun of America they never say no to American money, or turn us away when we are the FIRST country to any disaster anywhere in the world, or to protect them. Hypocrites, all of them."
ct_97,@WhiteWolf87,2018-08-18T14:01:12+00:00,"1 day, 16:23:22",cool!
ct_98,@javierel22,2018-08-18T08:54:24+00:00,"1 day, 11:16:34","What a cool festival! Please upload HARAKIRI FOR THE SKY and ARCH ENEMY performances, please!! Greetings from ARG!"
ct_99,@sierraend8035,2018-08-18T06:03:12+00:00,"1 day, 8:25:22","Einfach nur Geil, Powerwolf for Win.... :-D"
ct_100,@Larsare98,2018-08-17T23:45:11+00:00,"1 day, 2:07:21","I love it, but I really hope they mix their setlist up for their ""Wolfsnächte Tour"" later this year."
ct_101,@alinfalcusan77,2018-08-17T23:39:40+00:00,"1 day, 2:01:50",Power Powerwolf 💪
ct_102,@sandro07warrior,2018-08-17T20:33:06+00:00,22:55:16,Cool!
ct_103,@sethhaveron1371,2018-08-17T20:04:45+00:00,22:26:55,weniger mist labern wäre besser ...
ct_104,@daNte140286,2018-08-17T19:58:12+00:00,22:20:22,Oh my god it's awesome!))))
ct_105,@oleg-rockeroleg-rocker7378,2018-08-17T19:43:45+00:00,22:05:55,HEAVY METAL!!!!!!!!!!!!!!!  AAAAAAAAAAAAAAA!!!!!!!!!!!!!!!
ct_106,@arihma-,2018-08-17T18:51:50+00:00,21:14:00,Demais
ct_107,@tamyabs3560,2018-08-17T12:48:28+00:00,15:10:38,thank you so much for uploading this XD \m/
ct_108,@vitorthomaz926,2018-08-17T11:46:20+00:00,14:08:30,where is the bass player?
ct_109,@АртемПупенко,2018-08-17T10:39:56+00:00,13:02:06,"Нет слов, чтобы передать, насколько круто это было. Вот бы живьем их увидеть. Отличное выступление. Мне очень понравилось. Даст Бог, в марте на их концерт в Москве пойду. Очень хочу их увидеть."
ct_110,@1337Ox,2018-08-17T10:31:27+00:00,12:53:37,00:43 - Blessed and Possesed07:36 - Army of the Night11:59 - Incense and Iron17:16 - Amen and Attack22:46 - Demons are a Girl's Best Friend26:53 - Dead Boys Don't Cry33:29 - Armata Strigoi39:15 - Let There be Night44:44 - All We Need is Blood48:58 - Fire and Forgive56:14 - Werewolves of Armenia1:00:49 - Ressurection by Erection1:05:42 - Sanctified with Dynamite1:11:35 - We Drink Your Blood1:18:05 - Lupus Dei🐺🐺🐺
ct_111,@ChristophS,2018-08-17T10:30:44+00:00,12:52:54,Yeah! Danke fürs uploaden
ct_112,@vaninathelineau4080,2018-08-17T09:36:57+00:00,11:59:07,Thank you for giving us the chance yesterday  to watch this amazing performance from anywhere in the world. 🤘Hail Powerwolf 🤘
ct_113,@aris640,2018-08-17T08:35:56+00:00,10:58:06,ITS TIME TO TAKE CONSTANTINOPLE
ct_114,@midhir73,2018-08-17T08:04:37+00:00,10:26:47,"Kann ein Insider mir mal erklären wer bei PW live den Bass spielt? :-) Auf der Aufnahme ist doch eindeutig ein Live Bass zu hören, nur auf der Bühne ist keiner logischerweise zu sehen. Haben PW einen Bassisten hinter der Bühne oder kommt der Bass von der Festplatte? Würde mich echt mal interessieren. Weil hören tut man eindeutig einen Bass gerade wenn beide Gitarren die gleiche Melodie spielen ist ein Bass eindeutig zu hören und IMHO klingt der sogar live gespielt."
ct_115,@papavonfelixundsven,2018-08-17T05:52:51+00:00,8:15:01,Danke - was echt ein geiles Konzert gestern!
ct_116,@siulbelt,2018-08-17T05:16:30+00:00,7:38:40,WAITING FOR TRIVIUM
ct_117,@puyanshogun4445,2018-08-17T05:06:43+00:00,7:28:53,"Thanks Rockpalast!!! and Summer Breeze!, I love that you upload the Livestreams to YouTube. I hope you also upload the performances of Trivium and Arch enemy."
ct_118,@fabsalomon85,2018-08-17T02:08:24+00:00,4:30:34,"Rockpalast sound engineers are way better than the ones at Wacken , Wacken's been shit for decades"
ct_119,@marceloalvesdeoliveira9250,2018-08-16T22:56:03+00:00,1:18:13,\m/
