comment_id,username,comment_date,time_delta_since_upload,message
ct_65,Juan Camilo Granada,2024-09-13 20:05:02.367038,2:56,air :wind_face:los amo!
ct_66,filtav,2024-09-13 20:05:12.611484,3:07,goozebumps my fave track
ct_67,tloves max,2024-09-13 20:05:27.820063,3:22,Great song to start with :two_hearts:
ct_68,Juan,2024-09-13 20:05:38.292278,3:32,Noviembre en Argentina 🇦🇷 !!!!
ct_69,Leesmap Man,2024-09-13 20:05:40.997890,3:35,"well, the album starts with that track too"
ct_70,blue_scape,2024-09-13 20:06:19.713609,4:14,The concert consists of all 11 Moon Safari songs 
ct_71,Carlo Showalter,2024-09-13 20:06:21.444045,4:16,@tloves max Yeah because it's the first one on the LP
ct_72,TimLM,2024-09-13 20:06:22.633314,4:17,@ARTE Concert Est-ce que la vidéo du concert va rester un peu sur votre chaine ? Je ne vais malheureusement pas pouvoir le suivre en intégralité ce soir
ct_73,Patrick McCartan,2024-09-13 20:06:45.268998,4:39,take me back to 1996
ct_74,willy,2024-09-13 20:06:55.196965,4:49,top
ct_75,filtav,2024-09-13 20:07:00.789113,4:55,:eyes-pink-heart-shape:
ct_76,CJ,2024-09-13 20:07:02.500629,4:57,the San Francisco fan video of this song is immaculate
ct_77,Headsknow,2024-09-13 20:07:07.746564,5:02,I truly needed this 
ct_78,filtav,2024-09-13 20:07:12.502059,5:07,sooo good
ct_79,MastaKillah “MASTAKILLAHDMG” DMG,2024-09-13 20:07:22.683834,5:17,definitely goosebumps from the start
ct_80,Irie Elliott,2024-09-13 20:07:39.780245,5:34,FLAWless🙌🏽
ct_81,Adrian Sandoval,2024-09-13 20:07:40.624396,5:35,Oooh my God!!! very very nice
ct_82,Juan Camilo Granada,2024-09-13 20:07:42.370471,5:36,vuelvan a Colombia
ct_83,Spoofle,2024-09-13 20:07:57.557838,5:52,Space...the final frontier
ct_84,Petr Černega,2024-09-13 20:07:57.837738,5:52,Hi from Prague
ct_85,ConspiracyofMisfits,2024-09-13 20:08:05.847000,6:00,:heart_suit:
ct_86,blue_scape,2024-09-13 20:08:16.555002,6:11,Hello from Germany 
ct_87,Doughnut Doney,2024-09-13 20:08:16.621052,6:11,"""La Femme d'argent"" forgot how good starting track this was"
ct_88,MastaKillah “MASTAKILLAHDMG” DMG,2024-09-13 20:08:21.951592,6:16,magnificent start
ct_89,Chantal W,2024-09-13 20:08:22.067593,6:16,:face-fuchsia-wide-eyes:
ct_90,Cristian Thomas,2024-09-13 20:08:22.349955,6:16,argentina presente!!
ct_91,Marcello Fusillo,2024-09-13 20:08:27.974149,6:22,Live al Viva festival Locorotondo Bari :red_heart::red_heart::red_heart:
ct_92,Doughnut Doney,2024-09-13 20:08:33.063240,6:27,...and then it leads to their biggest hit
ct_93,shon ryder,2024-09-13 20:08:36.109898,6:30,trop bon
ct_94,Flakoman Sofasurfer,2024-09-13 20:08:36.841892,6:31,all :smiling_face_with_heart_eyes:love!!!! from MX !!!!!
ct_95,Josh Richman,2024-09-13 20:08:44.135741,6:38,Awesome! How do we download it? 
ct_96,filtav,2024-09-13 20:09:06.034604,7:00,sick
ct_97,shon ryder,2024-09-13 20:09:09.963982,7:04,:blue_square::white_large_square::red_square:
ct_98,blue_scape,2024-09-13 20:09:12.886621,7:07,I like the early years of Downtempo 
ct_99,Irie Elliott,2024-09-13 20:09:14.021542,7:08,Austin in October 🙌🏽:maple_leaf::dashing_away::dashing_away:
ct_100,shon ryder,2024-09-13 20:09:30.020944,7:24,:blue_circle::white_circle::red_circle:
ct_101,Headsknow,2024-09-13 20:09:36.354496,7:30,Extend the hell out it…….
ct_102,Dimitri Magnani,2024-09-13 20:09:47.655040,7:42,GODO :green_square::white_large_square::red_square:
ct_103,filtav,2024-09-13 20:10:02.003551,7:56,pew pew pew
ct_104,TimLM,2024-09-13 20:10:02.292137,7:56,"Can't wait to hear ""Ce Matin Là"""
ct_105,БАМБАМ,2024-09-13 20:10:03.628221,7:58,:smiling_face_with_heart_eyes:AMAZING:smiling_face_with_heart_eyes:
ct_106,Spoofle,2024-09-13 20:10:14.399208,8:08,I'm not a number...so 60's under psychedelyc.
ct_107,filtav,2024-09-13 20:10:15.518531,8:10,Clap Clap Clap
ct_108,blue_scape,2024-09-13 20:10:17.227386,8:11,Me too @TimLM 
ct_109,Tim Thompson,2024-09-13 20:10:17.404081,8:11,:fire:
ct_110,Agustín Pérez,2024-09-13 20:10:20.033533,8:14,impresionanteeeee
ct_111,apdgyha,2024-09-13 20:10:20.484879,8:15,:heart_suit::heart_suit::heart_suit::heart_suit: in love
ct_112,tloves max,2024-09-13 20:10:24.115685,8:18,carlo showalter :red_heart:
ct_113,aglasman,2024-09-13 20:10:24.179931,8:18,epico 
ct_114,Doughnut Doney,2024-09-13 20:10:25.792956,8:20,here we go !
ct_115,lolwhat,2024-09-13 20:10:26.141035,8:20,SEXY BOY
ct_116,Headsknow,2024-09-13 20:10:26.414716,8:21,Soooooo gooooood!!!!
ct_117,Victoria Torres,2024-09-13 20:10:27.027466,8:21,Chile 🇨🇱
ct_118,Josh Richman,2024-09-13 20:10:29.612454,8:24,Sexy Boy!
ct_119,БАМБАМ,2024-09-13 20:10:35.086490,8:29,SEXY BOY
ct_120,The Jelly Shed,2024-09-13 20:10:41.659098,8:36,Goosebumps!
ct_121,TheRootsurfer,2024-09-13 20:10:44.447338,8:39,"c'etait une tuerie y a 30 ans , c'est encore tellement boooonnnnn ! "
ct_122,Thomas Jerome Newton,2024-09-13 20:10:49.138855,8:43,Igual acá chile
ct_123,БАМБАМ,2024-09-13 20:10:51.951283,8:46,:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:
ct_124,shon ryder,2024-09-13 20:10:53.987577,8:48,very good gaulois
ct_125,Thomas Jerome Newton,2024-09-13 20:10:59.565936,8:54,Salut a tous
ct_126,Mark Plank,2024-09-13 20:11:00.335507,8:54,Sexy song
ct_127,Nina,2024-09-13 20:11:10.181456,9:04,omg I can't wait to see them in NYC
ct_128,Thomas Jerome Newton,2024-09-13 20:11:36.383548,9:30,Et une spectacle sensuelle aussi
ct_129,Headsknow,2024-09-13 20:11:38.458245,9:33,Big Up from Detroit with love to all 
ct_130,ConspiracyofMisfits,2024-09-13 20:11:39.463754,9:34,Simply amazing
ct_131,marianoluciani,2024-09-13 20:11:40.358213,9:34,superr
ct_132,anousonne,2024-09-13 20:11:47.194105,9:41,It’s professionally filmed
ct_133,ARTE Concert,2024-09-13 20:11:50.343119,9:44,@TimLM Oui la vidéo sera disponible dès la fin de la première :)
ct_134,Fabian Mueller,2024-09-13 20:11:52.212843,9:46,:red_heart:
ct_135,Thomas Jerome Newton,2024-09-13 20:11:56.890638,9:51,Dpectacle lumiere
ct_136,Travis Edson,2024-09-13 20:12:00.991340,9:55,this is perfect 
ct_137,d3plus,2024-09-13 20:12:07.275195,10:01,keep it online please
ct_138,Romeo CHARLIE,2024-09-13 20:12:08.986889,10:03,:giraffe::giraffe::giraffe::giraffe:
ct_139,blue_scape,2024-09-13 20:12:11.401466,10:05,Because it's ARTE :winking_face: @anousonne 
ct_140,Leesmap Man,2024-09-13 20:12:19.105287,10:13,"Thanks @ARTE Concert , for broadcasting this."
ct_141,shon ryder,2024-09-13 20:12:23.500618,10:18,batteur de fou
ct_142,Doughnut Doney,2024-09-13 20:12:32.132162,10:26,Biggest single hit by them in the UK I think?
ct_143,TimLM,2024-09-13 20:12:36.868215,10:31,@ARTE Concert Cool merci pour votre réponse !
ct_144,eyesyc,2024-09-13 20:12:37.404129,10:32,yes!
ct_145,ARTE Concert,2024-09-13 20:12:41.009945,10:35,Quelle est votre chanson préférée de l'album Moon Safari ?
ct_146,Andres Barragán,2024-09-13 20:12:52.167325,10:46,Moon Safari
ct_147,Leesmap Man,2024-09-13 20:12:54.029841,10:48,Kelly Watch The Stars
ct_148,shon ryder,2024-09-13 20:12:54.167430,10:48,kelly
ct_149,TimLM,2024-09-13 20:12:54.407047,10:48,Ce matin-là et La Femme d'Argent !
ct_150,ilich _,2024-09-13 20:12:56.629315,10:51,Kelly Watch The Stars
ct_151,БАМБАМ,2024-09-13 20:12:57.658798,10:52,COSMIC SOUND:planet-orange-purple-ring:
ct_152,filtav,2024-09-13 20:13:09.075136,11:03,:eyes-pink-heart-shape:
ct_153,Martial Génial,2024-09-13 20:13:09.795317,11:04,Around the world
ct_154,ARTE Concert,2024-09-13 20:13:15.196867,11:09,@Leesmap Man Thanks :smiling_face_with_hearts:
ct_155,Leesmap Man,2024-09-13 20:13:30.284132,11:24,"Also love the b-side of Sexy Boy ""Jeanne"", with the late Francoise Hardy"
ct_156,Spoofle,2024-09-13 20:13:34.915035,11:29,"Kelly, Watch the Stars!"
ct_157,filtav,2024-09-13 20:13:39.972590,11:34,@ARTE Concert la femme d'argent already played at first :D
ct_158,János,2024-09-13 20:13:40.920993,11:35,AIR is timeless:musical_note::musical_score:
ct_159,Juan,2024-09-13 20:13:54.867002,11:49,@ARTE Concert Ce Matin La
ct_160,Doughnut Doney,2024-09-13 20:14:16.890807,12:11,My fav track by them is sadly not on this album :(
ct_161,Noe Hernandez Zuñiga,2024-09-13 20:14:34.380031,12:28,ya que sea Hipnosiissss
ct_162,Jonas,2024-09-13 20:14:40.017235,12:34,sexi boy
ct_163,filtav,2024-09-13 20:14:42.031582,12:36,thx for streaming this premiere!! @ARTE Concert :face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:
ct_164,TimLM,2024-09-13 20:14:42.223507,12:36,Which one is it Doughnut Doney ?
ct_165,Tyler Woolstenhulme,2024-09-13 20:14:55.860268,12:50,Stoked I was able to catch this!
ct_166,LukeGB,2024-09-13 20:14:56.401538,12:50,sexy boyyyyy
ct_167,f c,2024-09-13 20:14:59.709810,12:54,HOLLA BELLAS LATINAS 
ct_168,LukeGB,2024-09-13 20:15:04.374324,12:58,ed è subito anni 90
ct_169,Doughnut Doney,2024-09-13 20:15:04.680026,12:59,@TimLM Cherry Blossom Girl
ct_170,János,2024-09-13 20:15:07.510770,13:02,WOWW
ct_171,Romeo CHARLIE,2024-09-13 20:15:08.332448,13:02,:person-turqouise-waving::person-turqouise-waving::person-turqouise-waving:
ct_172,f c,2024-09-13 20:15:13.325921,13:07,DRUMERS FROM MEXICO VAMOS
ct_173,ARTE Concert,2024-09-13 20:15:15.470796,13:10,@filtav thanks :)
ct_174,f c,2024-09-13 20:15:17.036950,13:11,CHICAS
ct_175,János,2024-09-13 20:15:20.195455,13:14,Salve Invicta!
ct_176,shon ryder,2024-09-13 20:15:21.149705,13:15,sexy boy is fantastic
ct_177,Leesmap Man,2024-09-13 20:15:22.278381,13:16,I loved seeing them live in Paradiso 1998
ct_178,TimLM,2024-09-13 20:15:25.513576,13:20,A great one I agree !
ct_179,Romeo CHARLIE,2024-09-13 20:15:26.708587,13:21,People in the city
ct_180,Bienvenido a los 90 Podcast,2024-09-13 20:15:29.367960,13:23,sexy air
ct_181,Manuel Martínez Díaz,2024-09-13 20:15:37.344213,13:31,pronto en cdmx!! HIPNOSIS
ct_182,filtav,2024-09-13 20:15:37.684762,13:32,love this one too
ct_183,f c,2024-09-13 20:15:38.205852,13:32,I GAVE IT ALL IT GOT
ct_184,Bucciarati,2024-09-13 20:15:39.002577,13:33,!!!!!!!!!!
ct_185,TimLM,2024-09-13 20:15:43.597498,13:38,All I Need is Air concert :D
ct_186,f c,2024-09-13 20:15:44.312390,13:38,BUT I NEVER FORGOT
ct_187,David Bonilla,2024-09-13 20:15:44.983707,13:39,Waiting For MEXICO !!!!
ct_188,filtav,2024-09-13 20:15:45.405297,13:39,all album is gold
ct_189,d3plus,2024-09-13 20:15:49.074245,13:43,All i need right now.... air....
ct_190,Headsknow,2024-09-13 20:15:50.476223,13:45,All I need. The chills the goosebumps
ct_191,János,2024-09-13 20:15:52.692211,13:47,What a beautiful arrangements
ct_192,f c,2024-09-13 20:15:53.134290,13:47,WHAT U BROUGHT
ct_193,f c,2024-09-13 20:15:58.882856,13:53,EVEN IF I FOUGHT
ct_194,f c,2024-09-13 20:16:05.567893,14:00,UR HEART
ct_195,f c,2024-09-13 20:16:11.345651,14:05,VAMOS
ct_196,shon ryder,2024-09-13 20:16:14.757179,14:09,mal rasé bien habillé
ct_197,blue_scape,2024-09-13 20:16:18.214185,14:12,Cool live version 
ct_198,Yann g40,2024-09-13 20:16:19.079081,14:13,all I need ...is air
ct_199,Doughnut Doney,2024-09-13 20:16:23.721453,14:18,All I need with a 2024 remix
ct_200,filtav,2024-09-13 20:16:29.258563,14:23,:eyes-pink-heart-shape: ahuuuahhh
ct_201,Przemek Galera,2024-09-13 20:16:32.849871,14:27,best of the best
ct_202,f c,2024-09-13 20:16:46.044752,14:40,PEACE ON EARTH WITH A BUNCH OF OF MUSIC
ct_203,f c,2024-09-13 20:16:47.836927,14:42,PLUR
ct_204,f c,2024-09-13 20:16:49.371391,14:43,VAMOS
ct_205,Steven Baker,2024-09-13 20:16:49.433644,14:43,Thanks so much for this ARTE!:sparkling_heart:
ct_206,Axel Georis,2024-09-13 20:16:50.273754,14:44,love is in the Air
ct_207,f c,2024-09-13 20:16:52.685621,14:47,BAILAR
ct_208,Headsknow,2024-09-13 20:17:00.274205,14:54,Those synths the reverb. 
ct_209,Spoofle,2024-09-13 20:17:08.585507,15:03,Ils ont réussi à trouver une couleur qui n'a pas de nom.
ct_210,Hernandez,2024-09-13 20:17:13.146653,15:07,Buenas noches saludos Murcia España Francisca Hernández.
ct_211,János,2024-09-13 20:17:13.200853,15:07,Bliss Synths
ct_212,Doughnut Doney,2024-09-13 20:17:19.005846,15:13,very mellow track :)
ct_213,filtav,2024-09-13 20:17:29.661320,15:24,such great energy and hope this album expresses on each track - masterpiece album
ct_214,f c,2024-09-13 20:17:31.929297,15:26,SO SO AMBIENT
ct_215,f c,2024-09-13 20:17:37.308496,15:31,JAZZ
ct_216,blue_scape,2024-09-13 20:17:38.981798,15:33,Great live version of All I Need 
ct_217,Yann Hernandez,2024-09-13 20:17:40.522486,15:35,"What a legendary album ! So happy to hear it again, and again, and again.... and now, too !"
ct_218,f c,2024-09-13 20:17:50.610511,15:45,SO JAZZ WHITE PEOPLE WILL CALL THE COPS
ct_219,János,2024-09-13 20:17:57.700643,15:52,RHODES FROM HEAVEN
ct_220,f c,2024-09-13 20:18:05.791853,16:00,ON MEXICAN AND BLACKS FOR SMELLING LIKE JAZZ MUSIC
ct_221,filtav,2024-09-13 20:18:08.529420,16:03,sooo good
ct_222,f c,2024-09-13 20:18:26.000523,16:20,QUALITY
ct_223,Ganimedes Light,2024-09-13 20:18:27.128861,16:21,the doors stuff
ct_224,filtav,2024-09-13 20:18:35.733319,16:30,super dub
ct_225,Bucciarati,2024-09-13 20:18:47.044696,16:41,great 90s
ct_226,f c,2024-09-13 20:18:48.924544,16:43,ROAD A HORSE THROUGH HEAVEN
ct_227,Headsknow,2024-09-13 20:18:50.640001,16:45,Amazing 
ct_228,Romeo CHARLIE,2024-09-13 20:18:52.984029,16:47,:smiling_face_with_sunglasses::smiling_face_with_sunglasses::crying_face::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses:
ct_229,Nina,2024-09-13 20:18:59.911246,16:54,GENIUS!!!
ct_230,lucalone,2024-09-13 20:19:00.849867,16:55,yeah yeah yeah
ct_231,f c,2024-09-13 20:19:04.438259,16:59,ROAD SURE SHE WAS NOT A COW
ct_232,Keti Chachibaia,2024-09-13 20:19:07.954616,17:02,:red_heart::red_heart::red_heart::red_heart::red_heart:
ct_233,f c,2024-09-13 20:19:10.035361,17:04,OR A PIG
ct_234,tastentor,2024-09-13 20:19:21.640855,17:16,riders on the moon
ct_235,f c,2024-09-13 20:19:24.607576,17:19,CAUSE IM MEAT FREE
ct_236,Spoofle,2024-09-13 20:19:37.691032,17:32,Le public c'est des Mii.
ct_237,f c,2024-09-13 20:19:39.369752,17:33,CHICKEN FISH AND PUSSY IS ALL I EAT 
ct_238,Irie Elliott,2024-09-13 20:19:39.804421,17:34,simply amazing 👏🏽
ct_239,János,2024-09-13 20:19:41.391862,17:36,OHHH
ct_240,Doughnut Doney,2024-09-13 20:19:43.665038,17:38,Air not had studio album for what 12 years now
ct_241,PSYCHEDELIC UNDERGROUND GENERATION,2024-09-13 20:19:45.008074,17:39,"On ne le dira jamais assez, mais merci à @arteconcert de nous partager ce genre de moment !"
ct_242,f c,2024-09-13 20:19:53.188129,17:47,UFC 306 VMAOS MEXICO
ct_243,Romeo CHARLIE,2024-09-13 20:19:55.043444,17:49,Another era
ct_244,ilich _,2024-09-13 20:19:58.898368,17:53,KELLY!!!!!
ct_245,Leesmap Man,2024-09-13 20:20:06.970061,18:01,excellent version of All I Need
ct_246,blue_scape,2024-09-13 20:20:07.182691,18:01,kelly !
ct_247,Romeo CHARLIE,2024-09-13 20:20:14.385048,18:08,pom pom pompom pom
ct_248,f c,2024-09-13 20:20:27.620601,18:22,16 KEYS IS 32 OVER AND OVER
ct_249,hicham mkhadri,2024-09-13 20:20:31.969349,18:26,Nice:thumbs_up::thumbs_up:
ct_250,f c,2024-09-13 20:20:36.947433,18:31,DANCE
ct_251,lucalone,2024-09-13 20:20:46.973233,18:41,formidable !
ct_252,Carlo Showalter,2024-09-13 20:20:51.678980,18:46,:star:
ct_253,Pablo Veas,2024-09-13 20:20:59.260155,18:53,ONLY SHIIIIIIIIIIIIIIT
ct_254,oyayesil,2024-09-13 20:21:07.883078,19:02,eseeerrrr neler yaşıyoruz esseeer
ct_255,f c,2024-09-13 20:21:10.916362,19:05,styx COM MR ROBOTO
ct_256,Leesmap Man,2024-09-13 20:21:14.015212,19:08,kelly
ct_257,Leesmap Man,2024-09-13 20:21:15.811150,19:10,watch
ct_258,Leesmap Man,2024-09-13 20:21:16.906550,19:11,the 
ct_259,Leesmap Man,2024-09-13 20:21:18.196468,19:12,stars
ct_260,shon ryder,2024-09-13 20:21:31.533478,19:26,kelly
ct_261,Jose Vega,2024-09-13 20:21:39.536950,19:34,Noce!
ct_262,Evaristo Corona,2024-09-13 20:21:44.338835,19:38,the stars
ct_263,Romeo CHARLIE,2024-09-13 20:21:49.550485,19:44,"20 years, oh bro"
ct_264,János,2024-09-13 20:21:49.551897,19:44,OUHH
ct_265,f c,2024-09-13 20:21:50.473622,19:45,EVER TRACK IS A REPEAT OF A 4 X 4 SCALE SINCE 1775
ct_266,f c,2024-09-13 20:21:54.470574,19:49,PIANO
ct_267,Henri A,2024-09-13 20:21:58.168291,19:52,uuuuufff
ct_268,elias,2024-09-13 20:21:59.691651,19:54,офигенно!:hand-pink-waving:
ct_269,ARTE Concert,2024-09-13 20:22:05.442321,20:00,@PSYCHEDELIC UNDERGROUND GENERATION Hahah merci ça fait plaisir :)
ct_270,f c,2024-09-13 20:22:06.077072,20:00,AMERIA
ct_271,f c,2024-09-13 20:22:09.589957,20:04,AMERICA
ct_272,f c,2024-09-13 20:22:12.804815,20:07,USA
ct_273,f c,2024-09-13 20:22:14.138829,20:08,USA
ct_274,f c,2024-09-13 20:22:15.271170,20:09,USA
ct_275,f c,2024-09-13 20:22:16.278710,20:10,USA
ct_276,f c,2024-09-13 20:22:19.944514,20:14,OVER AND OVER
ct_277,ScientistAbe - Elsass in Texas,2024-09-13 20:22:25.429430,20:20,"Time machine, 24 years back, with this song."
ct_278,f c,2024-09-13 20:22:26.620302,20:21,REPEAT 
ct_279,shon ryder,2024-09-13 20:22:30.348539,20:24,:blue_circle::white_circle::red_circle:
ct_280,Leesmap Man,2024-09-13 20:22:32.468562,20:27,I love this album
ct_281,f c,2024-09-13 20:22:35.068688,20:29,KAMALA KAMALA KAMALA KAMALA
ct_282,Julieta Bonino,2024-09-13 20:22:55.853101,20:50,:red_heart:
ct_283,János,2024-09-13 20:22:58.335409,20:52,:shooting_star::shooting_star::shooting_star::glowing_star:
ct_284,f c,2024-09-13 20:23:05.932859,21:00,BEETTLE JUICE BUG KOOL AIDE
ct_285,Romeo CHARLIE,2024-09-13 20:23:07.500160,21:02,Goods albums
ct_286,f c,2024-09-13 20:23:17.250056,21:11, THE ORIGINAL BATMAN 
ct_287,Mark Plank,2024-09-13 20:23:18.315320,21:12,:star::star::star::star::star:
ct_288,K,2024-09-13 20:23:18.649318,21:13,i love this guays
ct_289,f c,2024-09-13 20:23:28.049446,21:22,MICHAEL KEATON
ct_290,f c,2024-09-13 20:23:30.673832,21:25,HAIR LINE
ct_291,YESTERDAY,2024-09-13 20:23:31.819437,21:26,Very cool
ct_292,Marie Pennamen,2024-09-13 20:23:32.265668,21:26,qu'est-ce que ça fait plaisir <3
ct_293,johan delebecq,2024-09-13 20:23:32.950967,21:27,One of the best album in the world :red_heart:
ct_294,shon ryder,2024-09-13 20:23:33.233647,21:27,drums is top
ct_295,János,2024-09-13 20:23:49.905421,21:44,YESSSSS
