comment_id,username,comment_date,time_delta_since_upload,message
ct_59,WDR Rockpalast,2018-08-18 17:59:15.325151,39:53,Well...
ct_60,WDR Rockpalast,2018-08-18 17:59:25.353598,40:04,:smiling_face_with_smiling_eyes:
ct_61,Stefan Rosbeek,2018-08-18 17:59:27.515469,40:05,some stream are blockt
ct_62,RSProduxx,2018-08-18 17:59:45.346045,40:23,i know...just rhetoric questions :grinning_face_with_big_eyes:
ct_63,Eugénio Azevedo,2018-08-18 18:00:53.336114,41:31,"im looking 4 arch enemy,but cant find it.."
ct_64,RSProduxx,2018-08-18 18:01:12.422683,41:50,Rockpalast already said they can´ßt make it available..
ct_65,Akupanda,2018-08-18 18:01:23.539437,42:02,Arch Enemy is not available
ct_66,WDR Rockpalast,2018-08-18 18:01:38.852556,42:17,You won't find it... Due to legal reasons. Thanks Century Media :see_no_evil_monkey:
ct_67,Ervin Novak,2018-08-18 18:01:51.979305,42:30,Are you guys streaming tomorrow night WASP?
ct_68,RSProduxx,2018-08-18 18:01:56.733050,42:35,"okay, i´ll unsub Century :grinning_face_with_big_eyes:"
ct_69,Daniel Xfamsty3rrr,2018-08-18 18:01:57.168791,42:35,can't wait for Behe/ Slip new sh!tzz
ct_70,Daniel Xfamsty3rrr,2018-08-18 18:02:05.454027,42:43,:sun::sun::sun:
ct_71,WDR Rockpalast,2018-08-18 18:02:06.008415,42:44,Haha...
ct_72,Eugénio Azevedo,2018-08-18 18:02:12.479236,42:51,viel dank
ct_73,WDR Rockpalast,2018-08-18 18:02:28.129478,43:06,"No, sorry, W.A.S.P. didn't want to broadcast their show.."
ct_74,RSProduxx,2018-08-18 18:03:00.698639,43:39,...
ct_75,Holy Knight,2018-08-18 18:03:42.564154,44:21,Hello Friends!! \m/
ct_76,Ervin Novak,2018-08-18 18:03:53.678775,44:32,"Well, I don't wonder..."
ct_77,Riemen01,2018-08-18 18:03:56.959469,44:34,Sehr cool das es ein Lifestream gibt!:thumbs_up:
