comment_id,username,comment_date,time_delta_since_upload,comment_text
ct_1,@GWOutsider,2022-06-21T16:52:45+00:00,"3 days, 1:50:37",Such an incredible band
ct_2,@martialbessou6743,2022-06-20T13:58:41+00:00,"1 day, 22:56:33",génial
ct_3,@bjscorpio4041,2022-06-19T21:20:58+00:00,"1 day, 6:18:50",I like the Hawkwind t-shirt.
ct_4,@andrewbounds3402,2022-06-19T17:49:40+00:00,"1 day, 2:47:32",one of the best bands around . IMO . great to see them play here at last . Bury Your Axe In Regulus Minor 🤯🤯🤯♥️
ct_5,@vonosJ,2022-06-18T21:19:15+00:00,6:17:07,Fucking Slomatics 🤘🤘
ct_6,@swez78,2022-06-18T18:10:55+00:00,3:08:47,Rumbles the ground!
ct_7,@wylepeyote,2022-06-18T16:54:52+00:00,1:52:44,Looks like big boned fella from the valleys isn’t crumpling due to temperature. Uppa Slos!
ct_8,@dondirtcheap2410,2022-06-18T16:42:25+00:00,1:40:17,Powerful stuff!!! Band sounding great. 🤟🤟🤟
ct_9,@BONGTOWER,2022-06-18T15:37:04+00:00,0:34:56,Yeah
