comment_id,username,comment_date,time_delta_since_upload,comment_text
ct_36,@franciscojaviersahaguncisn2209,2022-06-08T22:53:57+00:00,"3 days, 1:45:03",ES EL CANTANTE ORIGINAL O ESTOY VIENDO A OTRO
ct_37,@furball5543,2022-06-08T22:28:02+00:00,"3 days, 1:19:08","attn paul stanley, this is real no tracks !"
ct_38,@steveclem,2022-06-08T22:04:38+00:00,"3 days, 0:55:44",I still don't see the need for a 3rd guitarist.
ct_39,@zancraft7865,2022-06-08T21:51:20+00:00,"3 days, 0:42:26","Not only awesome in the 80's, but they are  blowing away everyone today, away!"
ct_40,@jongolsteyn9680,2022-06-08T21:39:38+00:00,"3 days, 0:30:44","I love that medley. Three of my favorite Accept songs are in there. Flash Rocking Man, Starlight, and Losers and Winners. I also love that they played The Abyss. Great show."
ct_41,@thompson5967,2022-06-08T20:47:53+00:00,"2 days, 23:38:59",Brazil
ct_42,@shreddinjoe,2022-06-08T20:28:52+00:00,"2 days, 23:19:58",Mark? Is it THAT  necessary to constantly wear a hat...? Every single show? Who gives a fuck if your bald!!!  How bout a cool DOO RAG?
ct_43,@alexgrass3006,2022-06-08T19:59:47+00:00,"2 days, 22:50:53","Ich hab mir damals ne Platte bei Papa stibitzt , da war es geschehen, ich hatte den Metall entdeckt"
ct_44,@maurice4766,2022-06-08T19:25:08+00:00,"2 days, 22:16:14",New Wave Of Deutschland Heavy Metal AMAZING !
ct_45,@michaelhennemann6535,2022-06-08T18:07:19+00:00,"2 days, 20:58:25","Schlechter geht es nicht mehr ,und der Sänger kann es nicht. Versucht nur UDO zu imitieren."
ct_46,@jetcitysinatra7300,2022-06-08T17:51:07+00:00,"2 days, 20:42:13",What happened to UDO. . .
ct_47,@ВладимирТкачёв-ж2п,2022-06-08T16:53:14+00:00,"2 days, 19:44:20","👍👍👍🔥🔥🔥💥💥💥 Accept это на всю жизнь!!! Кайф как в 80-х!!! Жаль, как обычно, нет песен с 86'..."
ct_48,@MFF_Armin,2022-06-08T16:35:09+00:00,"2 days, 19:26:15",Musik Geil! der Sender leider nicht🤜
ct_49,@heikopergande2280,2022-06-08T16:08:59+00:00,"2 days, 19:00:05","Leider kommt hier nicht im Ansatz die Bombenstimmung und der perfekte Sound, der vor Ort war, rüber.Einfach göttlich 😇"
ct_50,@achimdeutscher6566,2022-06-08T16:04:48+00:00,"2 days, 18:55:54","Wolf Hoffmann and friend's ,this is Not Accept, this is a cover Band"
ct_51,@greggsonic,2022-06-08T14:53:03+00:00,"2 days, 17:44:09",The German version of Judas Priest! \M/
ct_52,@jensjessen9153,2022-06-08T11:23:07+00:00,"2 days, 14:14:13",Die Stimme is echt gewöhnungsbedürftig
ct_53,@Patou1962,2022-06-08T10:17:37+00:00,"2 days, 13:08:43","Accept, Speed und Thrash Metal ???"
ct_54,@soniw7964,2022-06-08T09:24:40+00:00,"2 days, 12:15:46","Martín Fabio, el Mono de Kapanga 💁🏼‍♂️ no sabía que es vocalista de Accept se fue a la mierda de argentina . Busque en la playlist y no sale (El Mono relojero )quería cantar yo , 🔊🎵Dejate de jodersi estás más duro que una mesa,pero yo estoy de la cabeza,somos los dueños del reloj 💪🏻🤣"
