comment_id,username,comment_date,time_delta_since_upload,comment_text
ct_42,@chanchadav5766,2018-08-20T05:46:36+00:00,"2 days, 10:00:25",1:14:43 wtf are those guys doing?Were they waiting for Justin Bieber or what? Don't understand why they aren't enjoying this.
ct_43,@Jakob_W3Ch4rg3_,2018-08-20T05:43:21+00:00,"2 days, 9:57:10",Casually puts Vengeance Falls-era promo photo even though Nick hasn't been in the band for five years now. Lol
ct_44,@nicolapellacani4196,2018-08-20T05:24:34+00:00,"2 days, 9:38:23","I don't get the hate on Matt's vocals, sure his voice isn't as chesty and raspy as it used to be, but now it never cracks, it's always in tune and his range almost doubled! Whoever bitches about it has no idea of what singing means"
ct_45,@nicolapellacani4196,2018-08-20T05:07:15+00:00,"2 days, 9:21:04",Too bad for the drums mixing
ct_46,@Rodolvga,2018-08-20T03:50:16+00:00,"2 days, 8:04:05",Matt TONGUE Heafy!
ct_47,@mayne5020,2018-08-20T03:12:55+00:00,"2 days, 7:26:44",1:14:44 dude is so stoned that he doesn't know where he is
ct_48,@ravishanker6794,2018-08-20T02:06:22+00:00,"2 days, 6:20:11",Moment of magic ...49.03
ct_49,@ravishanker6794,2018-08-20T01:59:00+00:00,"2 days, 6:12:49",Alex Bent is truly ripping out some good shit with his grooves!!!
ct_50,@filipepereira9658,2018-08-19T23:44:45+00:00,"2 days, 3:58:34",Trivium porrA!🎶💀💪
ct_51,@dairamen5877,2018-08-19T22:56:24+00:00,"2 days, 3:10:13",🇫🇷🤘
ct_52,@OfficialCaltura,2018-08-19T22:30:03+00:00,"2 days, 2:43:52",rockpalast  sound sucks as always.... since ever.
ct_53,@lm01melle,2018-08-19T21:07:23+00:00,"2 days, 1:21:12",Man I need to get up in 6 hours again... but I need to watch this whole show now
ct_54,@Diablurajr,2018-08-19T19:30:58+00:00,"1 day, 23:44:47",so tight
ct_55,@musikinspektorcom,2018-08-19T19:06:12+00:00,"1 day, 23:20:01",funfact: I can hear myself starting the TRIVIUM chant at 45:17
ct_56,@musikinspektorcom,2018-08-19T18:49:39+00:00,"1 day, 23:03:28","achja, und das thumbnail zeigt noch den alten drummer..."
ct_57,@musikinspektorcom,2018-08-19T18:49:07+00:00,"1 day, 23:02:56","Danke WDR Rockpalast, Summerbreeze und Trivium. Its amazing how some people criticize the quality. They dontr seem to know that this was a live stream with no editing, overdubs etc. And so its a very good one with excellent camera work. Imo there could have been more focus on the crowd in the front and the action, but hey..."
ct_58,@SatanasLuciferiano,2018-08-19T18:44:48+00:00,"1 day, 22:58:37","Corey é sem dúvida o membro mais importante dessa banda, ele simplesmente faz tudo, os arranjos, solos, vocais guturais e salva mt a banda"
ct_59,@BosGaurus05,2018-08-19T18:02:46+00:00,"1 day, 22:16:35",Corey is the new lead singer
ct_60,@friedrichlinder5826,2018-08-19T17:45:03+00:00,"1 day, 21:58:52","Thank you so much, Rockpalast 🤘"
ct_61,@Metalliancebrazil,2018-08-19T17:35:28+00:00,"1 day, 21:49:17",Find the thumbnail mistake....
ct_62,@androo-4648,2018-08-19T17:22:50+00:00,"1 day, 21:36:39",Can’t believe Matts gonna be a daddy 😍 Congrats Heafys!!
ct_63,@peepeepoopoou,2018-08-19T16:43:24+00:00,"1 day, 20:57:13",snare's mic is dead...
ct_64,@kyleboggs1966,2018-08-19T16:06:47+00:00,"1 day, 20:20:36",Does Matt not scream anymore?
ct_65,@ufolin0218,2018-08-19T15:36:20+00:00,"1 day, 19:50:09",Where is Snare? Drum Sounds bad...
ct_66,@ahmedakifrahman,2018-08-19T15:31:34+00:00,"1 day, 19:45:23",Amazing footage but the level of snare is too low in the mix 😪😪😪...
ct_67,@edbrown2101,2018-08-19T15:13:30+00:00,"1 day, 19:27:19","Love Trivium!! Not only does their music have the great metal riffs that punch you in the face but they also have the beautiful melodies that can only otherwise be found in classical music like Wagner, Chopin, Bach, etc..I got to meet them in 07 in Sioux Falls, SD and they invited us on their tour bus. They are all great guys that are down to earth. I look forward to meeting them in October in Oklahoma City! Keep it guys! The chorus to In Waves has been my ringtone since I heard it!"
ct_68,@peter9314,2018-08-19T14:34:30+00:00,"1 day, 18:48:19",Terrible Mix
ct_69,@emrezabun3,2018-08-19T11:51:14+00:00,"1 day, 16:05:03",Amazing !!!
ct_70,@alejandroamodio,2018-08-19T11:48:45+00:00,"1 day, 16:02:34",Funkin great live band
ct_71,@safwankhalid7278,2018-08-19T11:47:06+00:00,"1 day, 16:00:55",No idea why people here don't like Matt's vocals. I think he's been steadily improving his live performances and sounds better each time since his injury.
ct_72,@JulianJaeger,2018-08-19T11:21:22+00:00,"1 day, 15:35:11","Mein ganzer Körper ist voller blauer Flecken! Danke Trivium, ihr wart echt geil!!"
ct_73,@SuperAfrolex,2018-08-19T09:17:23+00:00,"1 day, 13:31:12",13:26 pause it. You won't be disappointed.
ct_74,@JCarlosFFAF,2018-08-19T09:13:38+00:00,"1 day, 13:27:27",Best live band in the world! by miles
ct_75,@Zeyfrid,2018-08-19T07:02:30+00:00,"1 day, 11:16:19",WTF IS THIS PLAYLIST?
ct_76,@georgetavares1765,2018-08-19T03:36:49+00:00,"1 day, 7:50:38","Cara, não tem graça o corey cantando... Os shows do trivium acabaram quando ele ferrou com a voz."
ct_77,@josephgonzales6027,2018-08-19T02:56:06+00:00,"1 day, 7:09:55","Sorry matt you really sucked in this show. Screaming was shot, singing was low and out of range. Honestly for the first time paolo did the best vocals here. And honestly corey should be front man from now on. Sorry"
ct_78,@yurihenrque6974,2018-08-19T01:00:33+00:00,"1 day, 5:14:22",Ooooo my god!
ct_79,@andrematos5673,2018-08-18T21:12:45+00:00,"1 day, 1:26:34","This is were? Germany? You mean Europe? You mean the real continent with real crowds? The best crowds in the world? Along with South America? Oh wait, isnt North America the worst place for crowds? Yeah, i know right?WE EUROPE DEMOLISH AMERICA WHEN IT COMES TO CROWDS MOTHER FUCKERS!Fucking americans come to our crowd and you're the ones complaining that we're too strong"
ct_80,@T233-l3e,2018-08-18T20:23:08+00:00,"1 day, 0:36:57",at least the kings of the metalcore are backAS I LAY DYING!!!!!!!!!!!!!!!!!!!!!!
ct_81,@T233-l3e,2018-08-18T20:22:20+00:00,"1 day, 0:36:09","matts voice has become really weakwhere is power?it will not be the same after his voice blow out....a great pity, I loved his voice back then"
ct_82,@DarkKnight198,2018-08-18T19:32:09+00:00,23:45:58,To anyone wondering about Matt screaming less on some songs: He stated on Instagram that Corey wanted to do Like Light to Flies and Shattering. That's all
ct_83,@Ban1sh-k6l,2018-08-18T19:29:34+00:00,23:43:23,Might wanna change that thumbnail that’s their old drummer in the pic needs to have a pic with Alex
ct_84,@talesmendes4217,2018-08-18T16:25:07+00:00,20:38:56,Trivium não decepciona.Puta registro !!!
ct_85,@ndrey4854,2018-08-18T16:16:36+00:00,20:30:25,go back to brazil! :')
ct_86,@albertomendieta4080,2018-08-18T16:10:20+00:00,20:24:09,Best set list ever!! Fantastic tone and interpretation.
ct_87,@edeff1119,2018-08-18T14:54:21+00:00,19:08:10,So Matt uses a recording of the background vocals behind his live mic? Hmmm...
ct_88,@Knakrack0xTreme,2018-08-18T14:35:27+00:00,18:49:16,"You can say about Trivium what you want, but Matt Heady knows how to front a band."
ct_89,@bassattackb,2018-08-18T14:14:10+00:00,18:27:59,Arch enemy?
