comment_id,username,comment_date,time_delta_since_upload,comment_text
ct_39,@santiagoalfaro7855,2022-06-07T19:01:57+00:00,"2 days, 21:50:48",Es Marcus Siepen  ò Gandalf?
ct_40,@RockNRoli,2022-06-07T18:01:06+00:00,"2 days, 20:49:57","Ich bin kein ""Fan"" von Guardian, verfolge sie eher weniger. Musikalisch gesehn war das meiner Meinung nach nah an der Perfektion. Respekt an die Band. Publikum hat den Rest zu einem tollen Abend beigetragen. Glückwunsch an alle die live dabei waren beim RockHard"
ct_41,@domitoro_ua,2022-06-07T17:23:01+00:00,"2 days, 20:11:52",Marcus looks like Witcher
ct_42,@inasiemers8418,2022-06-07T15:05:41+00:00,"2 days, 17:54:32","Ich war dort und freu mir grad die Gänsepelle auf die Haut, dass das hier so grossartig rüberkommt, wie es live war ❤❤❤"
ct_43,@Jordy666sic,2022-06-07T14:23:00+00:00,"2 days, 17:11:51",1:04:23 is the most aggressive sounding Hansi I've heard yet!
ct_44,@TieLay,2022-06-07T12:39:37+00:00,"2 days, 15:28:28",War ein geiles Festival. Perfekten tag ausgesucht samstag war einfach nur geil. Headliner Blind Guardian mit hansi den ich von Avantasia Book of Shallows kenne war auch perfekt gewählt. Bis nächstes Jahr 🤟
ct_45,@OsvaldoEnriqueRobledoAlcaya,2022-06-07T12:39:23+00:00,"2 days, 15:28:14","Espectacular, que sigamos teniendo a Guardian por muchos años y discos más ..."
ct_46,@IridumStream,2022-06-07T11:54:40+00:00,"2 days, 14:43:31","GEZ finanzierte Medienh***n diese Band mittlerweile. Hauptsache Geld in den Rachen kriegen. Nach der Shitshow mit Filmaufnahmen aufm KIT ein weiterer Beweis. Lieber ne schlechte, aber gut bezahlte Produktion vom ÖR als die Wackelcam am FOH auf nem Fanfestival gegen was Ordentliches zu ersetzen."
ct_47,@shadowyashatoura,2022-06-07T11:34:12+00:00,"2 days, 14:23:03",Can't wait to see them at Athens!!!
ct_48,@A_Ducky,2022-06-07T11:33:01+00:00,"2 days, 14:21:52","No matter how many times, how many years, how many versions, Bards Song (sang by the audience) gives me goosebumps.. life.. hope.. strength..."
ct_49,@A_Ducky,2022-06-07T11:20:07+00:00,"2 days, 14:08:58",Blonde Marcus looks bawmb!  🤘🎸🔥
ct_50,@sankharaYT,2022-06-07T09:49:28+00:00,"2 days, 12:38:19","Great show, bad audio quality. And why only 720p? WDR productions/uploads should be better."
ct_51,@rolga1718,2022-06-07T09:12:47+00:00,"2 days, 12:01:38",this time cried on Time what is Time. unbelievable anyone can be so talented and for so many years!
ct_52,@Ingeniatus,2022-06-07T08:33:31+00:00,"2 days, 11:22:22",Fantastisch 🤘
ct_53,@wolfparkour,2022-06-07T06:44:35+00:00,"2 days, 9:33:26",🤘🤘
ct_54,@inutropie9874,2022-06-07T04:17:51+00:00,"2 days, 7:06:42","Ich habe Blind Guardian 1992 auf der Somewhere far Beyond tour zwei mal gesehen.Das war das beste was ich in 40 Jahren metal geshen habe. Power ohne Ende. danach habe ich sie noch ein paar mal live gesehen aber das kommt nicht mehr an alte zeiten ran. Ist ja auch verständlich, sie waren jung und wild und auf dem weg nach oben. Und Hansi am Bass war auch Mega!"
ct_55,@MetalAsylumNJ,2022-06-07T00:10:19+00:00,"2 days, 2:59:10",we need this setlist for an American tour. come with Helloween and Hammerfall. triple headline. would epic
ct_56,@ciberq8045,2022-06-06T23:17:58+00:00,"2 days, 2:06:49",SomeWhere far beyond Album complete and more live... great.
ct_57,@cassiovaladao7956,2022-06-06T22:02:31+00:00,"2 days, 0:51:22",Welcome Brazil São Paulo
ct_58,@donniedollarhidejr.2766,2022-06-06T20:40:55+00:00,"1 day, 23:29:46","Man, I love Blind Guardian, they always deliver¡"
ct_59,@andreistroe4140,2022-06-06T19:29:06+00:00,"1 day, 22:17:57",superb
