comment_id,username,comment_date,time_delta_since_upload,message
ct_64,Chris korn,2024-08-15 23:29:13.548453,29:17,Greetings from Vienna and thx
ct_65,Rafael Lima,2024-08-15 23:30:11.699221,30:15,yeaahhh baby 🇧🇷🇧🇷:fire::fire:
ct_66,Alberto zenon Perez perez,2024-08-15 23:30:47.003466,30:50,waiting for heart of a dog
ct_67,RileyX,2024-08-15 23:30:59.536788,31:03,ahhh my fav new track
ct_68,Вячеслав Ткаченко,2024-08-15 23:31:12.378521,31:16,hello from earth
ct_69,3genom “LINKER” inyourcluster,2024-08-15 23:31:24.379107,31:28,hi
ct_70,RileyX,2024-08-15 23:32:09.480176,32:13,I'm rip on the walk of shame
ct_71,Au fil de l'eau,2024-08-15 23:35:39.204464,35:43,:guitar::guitar::guitar::guitar::guitar::guitar::guitar:
ct_72,king-chang perspective,2024-08-15 23:36:04.775227,36:08,today i swear to wearing TIGHT pants like vv
ct_73,Вячеслав Ткаченко,2024-08-15 23:36:43.619179,36:47,cmon
ct_74,Collin,2024-08-15 23:39:33.638531,39:37,free Palestine
ct_75,Gary Banjosandwitch Worthington,2024-08-15 23:40:24.130430,40:28,ROCK ON
ct_76,Matt Kreiner,2024-08-15 23:41:08.956449,41:12,:sign_of_the_horns::sign_of_the_horns:
ct_77,Alessandro Milan,2024-08-15 23:47:42.791269,47:46,Sound quality is incredible. Thanks Arte.
ct_78,Víctor Hernández,2024-08-15 23:48:23.623624,48:27,Slowdive Please
ct_79,Julian Gomez,2024-08-15 23:48:57.575956,49:01,"This is so cool :winking_face_with_tongue:, thx ARTE "
ct_80,Víctor Hernández,2024-08-15 23:49:24.457097,49:28,Esta era la oportunidad para ver a Slowdive el sonido esta 10 puntos
ct_81,ARTE Concert,2024-08-15 23:50:19.256633,50:23,@Alessandro Milan You're welcome :red_heart: 
ct_82,ARTE Concert,2024-08-15 23:50:33.140664,50:37,@Julian Gomez you're absolutely right ! just as cool as you guys
ct_83,Delphine Delannoy,2024-08-15 23:52:02.568523,52:06,:red_heart:
ct_84,Julian Gomez,2024-08-15 23:52:51.271904,52:55,Didn’t expected that :face_screaming_in_fear::hugging_face::sign_of_the_horns:
ct_85,Hector Vásquez,2024-08-15 23:53:47.044783,53:51,wowwwwwwwwwwwwwwwwwwwwwww
ct_86,Julian Gomez,2024-08-15 23:54:19.763672,54:23,:sign_of_the_horns::sign_of_the_horns::sign_of_the_horns:
ct_87,Alberto zenon Perez perez,2024-08-15 23:56:17.137532,56:21,:thanksdoc:
ct_88,camoux57,2024-08-15 23:56:57.912233,57:01,Hey vraiment cool ce concert merci ARTE :smiling_face_with_heart_eyes:
ct_89,ARTE Concert,2024-08-15 23:57:10.608862,57:14,@camoux57 tout le plaisir est pour nous !
ct_90,Julian Gomez,2024-08-15 23:57:31.298458,57:35,What a nice psychedelic rock sound! 
ct_91,Валентина Пузанова,2024-08-15 23:58:18.796121,58:22,:red_heart:
ct_92,MonkeyAC,2024-08-15 23:58:55.072332,58:59,merci @ARTE Concert et sombrero ça me rappelle leur concert il y a 13 à la RDR que j'ai faite pendant 15 ans
